date,name,developer,min_price,max_price,min_square,max_square,flat_count,class_building,type_building,parking,address,trimming,num_floors,origin_url
2016-09-19T21:00:00.000Z,ЖК Весна 3,ЦДС,57936,82008,26.01,84.67,2000,Эконом класс,Кирпично-монолитный,true,Кудрово. ул. Немецкая/пр-т Строителей/ул. Пражская  (Посмотреть на карте),без отделки,14-22,https://spbguru.ru/novostroyki/641-zhk-vesna-3
2016-10-19T21:00:00.000Z,ЖК Весна 3,ЦДС,57931,81603,26.01,84.67,2000,Эконом класс,Кирпично-монолитный,true,Кудрово. ул. Немецкая/пр-т Строителей/ул. Пражская  (Посмотреть на карте),без отделки,14-22,https://spbguru.ru/novostroyki/641-zhk-vesna-3
2016-10-21T21:00:00.000Z,ЖК Весна 3,ЦДС,57931,81603,26.01,84.67,2000,Эконом класс,Кирпично-монолитный,true,Кудрово. ул. Немецкая/пр-т Строителей/ул. Пражская  (Посмотреть на карте),без отделки,14-22,https://spbguru.ru/novostroyki/641-zhk-vesna-3
2016-11-10T21:00:00.000Z,ЖК Весна 3,ЦДС,58719,83017,26.01,84.67,2000,Эконом класс,Кирпично-монолитный,true,Кудрово. ул. Немецкая/пр-т Строителей/ул. Пражская  (Посмотреть на карте),без отделки,14-22,https://spbguru.ru/novostroyki/641-zhk-vesna-3
2016-11-11T21:00:00.000Z,ЖК Весна 3,ЦДС,54470,79012,26.01,84.67,2000,Эконом класс,Кирпично-монолитный,true,Кудрово. ул. Немецкая/пр-т Строителей/ул. Пражская  (Посмотреть на карте),без отделки,14-22,https://spbguru.ru/novostroyki/641-zhk-vesna-3
2016-11-18T21:00:00.000Z,ЖК Весна 3,ЦДС,54470,79012,26.01,84.67,2000,Эконом класс,Кирпично-монолитный,true,Кудрово. ул. Немецкая/пр-т Строителей/ул. Пражская  (Посмотреть на карте),без отделки,14-22,https://spbguru.ru/novostroyki/641-zhk-vesna-3
2016-02-04T21:00:00.000Z,ЖК VERONA (Верона),Возрождение Санкт-Петербурга,270000,450000,73.2,201.16,80,Элит-класс,Кирпично-монолитный,true,Морской проспект. д. 29  (Посмотреть на карте),без отделки,7,https://spbguru.ru/novostroyki/569-verona
2016-03-21T21:00:00.000Z,ЖК VERONA (Верона),Возрождение Санкт-Петербурга,270000,450000,73.2,201.16,80,Элит-класс,Кирпично-монолитный,true,Морской проспект. д. 29  (Посмотреть на карте),без отделки,7,https://spbguru.ru/novostroyki/569-verona
2016-04-11T21:00:00.000Z,ЖК VERONA (Верона),Возрождение Санкт-Петербурга,270000,450000,73.2,201.16,80,Элит-класс,Кирпично-монолитный,true,Морской проспект. д. 29  (Посмотреть на карте),без отделки,7,https://spbguru.ru/novostroyki/569-verona
2016-05-04T21:00:00.000Z,ЖК VERONA (Верона),Возрождение Санкт-Петербурга,270000,558000,102.54,202.14,80,Элит-класс,Кирпично-монолитный,true,Морской проспект. д. 29  (Посмотреть на карте),без отделки,7,https://spbguru.ru/novostroyki/569-verona
2016-05-12T21:00:00.000Z,ЖК VERONA (Верона),Возрождение Санкт-Петербурга,270000,558000,102.54,202.14,80,Элит-класс,Кирпично-монолитный,true,Морской проспект. д. 29  (Посмотреть на карте),без отделки,7,https://spbguru.ru/novostroyki/569-verona
2016-06-11T21:00:00.000Z,ЖК VERONA (Верона),ЛСР. Недвижимость,270000,558000,102.54,202.14,80,Элит-класс,Кирпично-монолитный,true,Морской проспект. д. 29  (Посмотреть на карте),без отделки,7,https://spbguru.ru/novostroyki/569-verona
2016-07-12T21:00:00.000Z,ЖК VERONA (Верона),ЛСР. Недвижимость,270000,558000,102.54,202.14,80,Элит-класс,Кирпично-монолитный,true,Морской проспект. д. 29  (Посмотреть на карте),без отделки,7,https://spbguru.ru/novostroyki/569-verona
2016-07-28T21:00:00.000Z,ЖК VERONA (Верона),ЛСР. Недвижимость,270000,558000,102.54,202.14,80,Элит-класс,Кирпично-монолитный,true,Морской проспект. д. 29  (Посмотреть на карте),без отделки,7,https://spbguru.ru/novostroyki/569-verona
2016-08-12T21:00:00.000Z,ЖК VERONA (Верона),ЛСР. Недвижимость,255000,527000,102.54,202.14,80,Элит-класс,Кирпично-монолитный,true,Морской проспект. д. 29  (Посмотреть на карте),без отделки,7,https://spbguru.ru/novostroyki/569-verona
2016-08-14T21:00:00.000Z,ЖК VERONA (Верона),ЛСР. Недвижимость,255000,527000,102.54,202.14,80,Элит-класс,Кирпично-монолитный,true,Морской проспект. д. 29  (Посмотреть на карте),без отделки,7,https://spbguru.ru/novostroyki/569-verona
2016-09-14T21:00:00.000Z,ЖК VERONA (Верона),ЛСР. Недвижимость,255000,527000,102.54,202.14,80,Элит-класс,Кирпично-монолитный,true,Морской проспект. д. 29  (Посмотреть на карте),без отделки,7,https://spbguru.ru/novostroyki/569-verona
2016-10-15T21:00:00.000Z,ЖК VERONA (Верона),ЛСР. Недвижимость,255000,527000,103.15,202.14,80,Элит-класс,Кирпично-монолитный,true,Морской проспект. д. 29  (Посмотреть на карте),без отделки,7,https://spbguru.ru/novostroyki/569-verona
2016-11-04T21:00:00.000Z,ЖК VERONA (Верона),ЛСР. Недвижимость,255000,527000,102.54,202.14,80,Элит-класс,Кирпично-монолитный,true,Морской проспект. д. 29  (Посмотреть на карте),без отделки,7,https://spbguru.ru/novostroyki/569-verona
2016-11-15T21:00:00.000Z,ЖК VERONA (Верона),ЛСР. Недвижимость,255000,527000,102.54,202.14,80,Элит-класс,Кирпично-монолитный,true,Морской проспект. д. 29  (Посмотреть на карте),без отделки,7,https://spbguru.ru/novostroyki/569-verona
2016-11-16T21:00:00.000Z,ЖК VERONA (Верона),ЛСР. Недвижимость,280500,527000,103.15,202.14,80,Элит-класс,Кирпично-монолитный,true,Морской проспект. д. 29  (Посмотреть на карте),без отделки,7,https://spbguru.ru/novostroyki/569-verona
2016-11-18T21:00:00.000Z,ЖК VERONA (Верона),ЛСР. Недвижимость,280500,527000,103.15,202.14,80,Элит-класс,Кирпично-монолитный,true,Морской проспект. д. 29  (Посмотреть на карте),без отделки,7,https://spbguru.ru/novostroyki/569-verona
2016-11-30T21:00:00.000Z,ЖК VERONA (Верона),"""ЛСР. Недвижимость – Северо-Запад""",280500,527000,103.15,202.14,80,Элит-класс,Кирпично-монолитный,true,Морской проспект. д. 29  (Посмотреть на карте),без отделки,7,https://spbguru.ru/novostroyki/569-verona
2016-02-03T21:00:00.000Z,ЖК Stockholm (ЖК Стокгольм),Setl City,122203,423003,42.7,245.5,272,Элит-класс,Кирпично-монолитный,true,Приморский пр.. 46  (Посмотреть на карте),под чистовую,5-7,https://spbguru.ru/novostroyki/510-stockholm
2016-02-06T21:00:00.000Z,ЖК Stockholm (ЖК Стокгольм),Setl City,122203,423003,42.7,245.5,272,Элит-класс,Кирпично-монолитный,true,Приморский пр.. 46  (Посмотреть на карте),под чистовую,5-7,https://spbguru.ru/novostroyki/510-stockholm
2016-03-07T21:00:00.000Z,ЖК Stockholm (ЖК Стокгольм),Setl City,122203,423003,42.7,245.5,272,Элит-класс,Кирпично-монолитный,true,Приморский пр.. 46  (Посмотреть на карте),под чистовую,5-7,https://spbguru.ru/novostroyki/510-stockholm
2016-03-21T21:00:00.000Z,ЖК Stockholm (ЖК Стокгольм),Setl City,122203,423003,42.7,245.5,272,Элит-класс,Кирпично-монолитный,true,Приморский пр.. 46  (Посмотреть на карте),под чистовую,5-7,https://spbguru.ru/novostroyki/510-stockholm
2016-04-07T21:00:00.000Z,ЖК Stockholm (ЖК Стокгольм),Setl City,122196,423003,42.7,245.5,272,Элит-класс,Кирпично-монолитный,true,Приморский пр.. 46  (Посмотреть на карте),под чистовую,5-7,https://spbguru.ru/novostroyki/510-stockholm
2016-05-04T21:00:00.000Z,ЖК Stockholm (ЖК Стокгольм),Setl City,122196,423003,42.7,245.5,272,Элит-класс,Кирпично-монолитный,true,Приморский пр.. 46  (Посмотреть на карте),под чистовую,5-7,https://spbguru.ru/novostroyki/510-stockholm
2016-05-08T21:00:00.000Z,ЖК Stockholm (ЖК Стокгольм),Setl City,122196,423003,42.7,245.5,272,Элит-класс,Кирпично-монолитный,true,Приморский пр.. 46  (Посмотреть на карте),под чистовую,5-7,https://spbguru.ru/novostroyki/510-stockholm
2016-06-08T21:00:00.000Z,ЖК Stockholm (ЖК Стокгольм),Setl City,122196,423003,42.7,245.5,272,Элит-класс,Кирпично-монолитный,true,Приморский пр.. 46  (Посмотреть на карте),под чистовую,5-7,https://spbguru.ru/novostroyki/510-stockholm
2016-07-09T21:00:00.000Z,ЖК Stockholm (ЖК Стокгольм),Setl City,131596,423003,46,245.5,272,Элит-класс,Кирпично-монолитный,true,Приморский пр.. 46  (Посмотреть на карте),под чистовую,5-7,https://spbguru.ru/novostroyki/510-stockholm
2016-08-09T21:00:00.000Z,ЖК Stockholm (ЖК Стокгольм),Setl City,122196,423003,42.7,245.5,272,Элит-класс,Кирпично-монолитный,true,Приморский пр.. 46  (Посмотреть на карте),под чистовую,5-7,https://spbguru.ru/novostroyki/510-stockholm
2016-08-10T21:00:00.000Z,ЖК Stockholm (ЖК Стокгольм),Setl City,122196,423003,42.7,245.5,272,Элит-класс,Кирпично-монолитный,true,Приморский пр.. 46  (Посмотреть на карте),под чистовую,5-7,https://spbguru.ru/novostroyki/510-stockholm
2016-09-10T21:00:00.000Z,ЖК Stockholm (ЖК Стокгольм),Setl City,131596,423003,42.7,245.5,272,Элит-класс,Кирпично-монолитный,true,Приморский пр.. 46  (Посмотреть на карте),под чистовую,5-7,https://spbguru.ru/novostroyki/510-stockholm
2016-10-11T21:00:00.000Z,ЖК Stockholm (ЖК Стокгольм),Setl City,122196,423003,42.7,240.9,272,Элит-класс,Кирпично-монолитный,true,Приморский пр.. 46  (Посмотреть на карте),под чистовую,5-7,https://spbguru.ru/novostroyki/510-stockholm
